key, value,text
2020-03-27,2541.47,"As usual with “this” General Motors, things just never seem to work out. They said they were going to give us 40,000 much needed Ventilators, “very quickly”. Now they are saying it will only be 6000, in late April, and they want top dollar. Always a mess with Mary B. Invoke “P”."
2020-03-27,2541.47,"Thank you Byron. Many polls are much better than this. If it is the Fake News @washingtonpost, add 10 points! https://t.co/H5kBKNukT5"
2020-03-27,2541.47,"By empowering the Radical Left Democrats, do nothing Kentucky politician @RepThomasMassie is making their War on the 2nd Amendment more and more difficult to win (But don’t worry, we will win anyway!). He is a disaster for America, and for the Great State of Kentucky!"
2020-03-27,2541.47,"...&amp; costly. Workers &amp; small businesses need money now in order to survive. Virus wasn’t their fault. It is “HELL” dealing with the Dems, had to give up some stupid things in order to get the “big picture” done. 90% GREAT! WIN BACK HOUSE, but throw Massie out of Republican Party!"
2020-03-27,2541.47,"Looks like a third rate Grandstander named @RepThomasMassie, a Congressman from, unfortunately, a truly GREAT State, Kentucky, wants to vote against the new Save Our Workers Bill in Congress. He just wants the publicity. He can’t stop it, only delay, which is both dangerous......"
2020-03-27,2541.47,Just finished a very good conversation with President Xi of China. Discussed in great detail the CoronaVirus that is ravaging large parts of our Planet. China has been through much &amp; has developed a strong understanding of the Virus. We are working closely together. Much respect!
2020-03-27,2541.47,Will be interviewed on @seanhannity at 9:10 P.M. @FoxNews
2020-03-26,2630.07,The world is at war with a hidden enemy. WE WILL WIN! https://t.co/QLceNWcL6Z
2020-03-26,2630.07,Our great Oil &amp; Gas industry is under under seige after having one of the best years in recorded history. It will get better than ever as soon as our Country starts up again. Vital that it does for our National Security!
2020-03-26,2630.07,"RT @WhiteHouse: Thank you to the American People for continuing to practice social distancing. 

By staying home, you are saving lives. htt…"
2020-03-26,2630.07,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/Z8tK225cN6
2020-03-26,2630.07,Will be going out in 10 minutes for the press conference.
2020-03-26,2630.07,"RT @MLB: Even though we’re apart, we can come together. #OpeningDayAtHome https://t.co/1x9VCifRje"
2020-03-26,2630.07,"I will be doing a News Conference live from the @WhiteHouse at 5:00 P.M. (Eastern) to discuss the mtg of the G20 Leaders that took place this morning at 7:55 A.M. by World Teleconference. Also, my 12:00 P.M. Teleconference call w/50 Governors, plus Territories, will be discussed."
2020-03-26,2630.07,96-0 in the United States Senate. Congratulations AMERICA!
2020-03-25,2475.56,https://t.co/U6l7jrRQMW
2020-03-25,2475.56,"....I have been packed all day with meetings, I have no time for stupidity. We’re working around the clock to KEEP AMERICA SAFE!"
2020-03-25,2475.56,"I hear that Fake News CNN just reported that I am isolated in the White House, wondering out loud, “when will life return to normal?” Does anybody really believe that? There was no leak, they made it up – they are CORRUPT &amp; FAKE NEWS...."
2020-03-25,2475.56,The LameStream Media is the dominant force in trying to get me to keep our Country closed as long as possible in the hope that it will be detrimental to my election success. The real people want to get back to work ASAP.  We will be stronger than ever before!
2020-03-25,2475.56,Today is National #MedalofHonorDay. Join me in a #MomentofHonor to remember those who have earned our Nation's highest award for valor in combat. The Nation is eternally grateful to these patriots who so valiantly fought for America’s values and the American way of life! https://t.co/T5JAobQ7K6
2020-03-25,2475.56,"Congratulations to Prime Minister Abe of Japan, and the IOC, on their very wise decision to present the Olympics in 2021. It will be a great success, and I look forward to being there!"
2020-03-25,2475.56,"The four hospitals that we (FEMA) are building in NYC at the Javits Convention Center are moving along very well, ahead of schedule. Many additional ventilators also delivered. Good conversation with Governor Cuomo!"
2020-03-25,2475.56,"Just reported that the United States has done far more “testing” than any other nation, by far! In fact, over an eight day span, the United States now does more testing than what South Korea (which has been a very successful tester) does over an eight week span. Great job!"
2020-03-25,2475.56,"RT @DanScavino: #WashYourHands #SlowTheSpread
#COVIDー19🌐https://t.co/dtE12cgFxs https://t.co/nXLoa9kmNY"
2020-03-25,2475.56,The Democrat’s Best &amp; Finest! https://t.co/xAmbP1Nnm0
2020-03-25,2475.56,RT @LouDobbs: Gallup poll shows strong 60% approval of President @realDonaldTrump's handling of Virus Crisis:   Overall Job Approval Rating…
2020-03-25,2475.56,RT @GreggJarrett: ‘Ya gotta admire the hypocrisy (and stupidity) of Adam Schiff. It’s okay for him to assert a government privilege. But wh…
2020-03-25,2475.56,RT @GreggJarrett: There’s a lot of mud on Robert Mueller’s face these days.  His mug is caked with it. https://t.co/wuV49lteTb
2020-03-25,2475.56,RT @GreggJarrett: Trump: Auto Manufacturers Given OK to Produce Much Needed Ventilators https://t.co/JedIlT1as9
2020-03-25,2475.56,"Gee, that’s too bad. Such a fine guy. Presidential aspirations you know! https://t.co/MgOWgAzMxs"
2020-03-25,2475.56,RT @GreggJarrett: Can We Trust China to Ban Wet Markets? https://t.co/qS5eCF3d0V
2020-03-25,2475.56,RT @GreggJarrett: Mainstream Media Got Caught Changing Headline to Favor Dems…TWICE https://t.co/7qQECqdhnL
2020-03-25,2475.56,"RT @GreggJarrett: Why did NPR only pick the low end to “fact check” Trump, while ignoring the high end?  The Washington Post split the diff…"
2020-03-25,2475.56,"This is really great news! I am so happy I can barely speak. He may have been a terrible presidential candidate and an even worse U.S. Senator, but he is a RINO, and I like him a lot! https://t.co/42zpWW9vzy"
2020-03-25,2475.56,RT @BreitbartNews: The corporate media isn't going to like this. https://t.co/khWTEU5cDg
2020-03-25,2475.56,RT @BreitbartNews: Snowflakes are scampering to their crying circles and clutching their emotional support puppies over this. https://t.co/…
2020-03-25,2475.56,RT @BreitbartNews: “We should never be reliant on a foreign country for the means of our own survival.” https://t.co/1LEJwvNK3X
2020-03-25,2475.56,RT @BreitbartNews: The Establishment Media's Trump Derangement Syndrome hits a new low. https://t.co/lZYxxvprqX
2020-03-25,2475.56,"RT @BreitbartNews: ""This crisis has underscored just how critical it is to have strong borders and a robust manufacturing sector."" https://…"
2020-03-25,2475.56,RT @LouDobbs: ⁦Real leadership: @realDonaldTrump⁩ says there's 'light at the end of the tunnel' as White House pitches $6T coronavirus stim…
2020-03-25,2475.56,RT @Scavino45: 🚨BREAKING NEWS🚨https://t.co/iQdScq4OLS
2020-03-25,2475.56,"RT @thehill: #BREAKING: Overnight White House, Senate reach deal on $2 trillion stimulus package https://t.co/Ey1VPCFXT2 https://t.co/W84VA…"
2020-03-25,2475.56,"RT @Uncle_Muscle: BREAKING OVERNIGHT

While you all slept, operation Trumpbux has been initiated. https://t.co/5QVj150IGd"
2020-03-25,2475.56,"I am working very hard to help New York City &amp; State. Dealing with both Mayor &amp; Governor and producing tremendously for them, including four new medical centers and four new hospitals. Fake News that I won’t help them because I don’t like Cuomo (I do). Just sent 4000 ventilators!"
2020-03-25,2475.56,"RT @JPN_PMO: After his telephone talks with IOC President Bach, PM Abe spoke to the press and explained that the two have agreed that the T…"
2020-03-25,2475.56,“President Trump’s decision to very early on restrict travel from China saved tens of thousands of lives.”  @LouDobbs @FoxBusiness
2020-03-24,2447.33,"TOGETHER, WE WILL PREVAIL! https://t.co/uQBlz594dR"
2020-03-24,2447.33,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/wSJapMcrkl
2020-03-24,2447.33,"RT @USNavy: Underway - Steaming to Assist!
#USNSMercy departs Naval Base San Diego in support of the nation's #COVID19 response efforts. 
R…"
2020-03-24,2447.33,"RT @USNavy: USNS Mercy is underway.

Check out this infographic to learn about the capabilities of #USNavy Hospital Ships, #USNSComfort and…"
2020-03-24,2447.33,https://t.co/ytgBP3hJv1
2020-03-24,2447.33,RT @WhiteHouse: Small businesses power our economy—and President Trump won't let them weather this alone. https://t.co/8pcLgtTxfs
2020-03-24,2447.33,https://t.co/mDc66ML7rF
2020-03-24,2447.33,"Price transparency is so important for the people of our Country. In many ways, it will prove to be as important as healthcare itself. A great issue for both Republicans and Democrats. Hopefully it will be approved!"
2020-03-24,2447.33,Will be doing a Town Hall on @FoxNews at 12:05 P.M. (Now). I will go on around 1:00 P.M. Enjoy!
2020-03-24,2447.33,"Our people want to return to work. They will practice Social Distancing and all else, and Seniors will be watched over protectively &amp; lovingly. We can do two things together. THE CURE CANNOT BE WORSE (by far) THAN THE PROBLEM! Congress MUST ACT NOW. We will come back strong!"
2020-03-24,2447.33,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!"
2020-03-24,2447.33,This is not about the ridiculous Green New Deal. It is about putting our great workers and companies BACK TO WORK!
2020-03-24,2447.33,"The Defense Production Act is in full force, but haven’t had to use it because no one has said NO! Millions of masks coming as back up to States."
2020-03-24,2447.33,Keep Charlie Number One. Great Book! https://t.co/fG7YXOCk9R
2020-03-24,2447.33,"RT @NanHayworth: Hey @TheDemocrats, what does the Kennedy Center have to do with COVID-19?

Asking for 327 million friends"
2020-03-24,2447.33,RT @NikkiBAEley: When Nancy Pelosi receives a bill that will expedite relief to American workers but doesn't fund the Kennedy Center: https…
2020-03-24,2447.33,"RT @Kristal2768: @kirstiealley @realDonaldTrump Love you Kirstie, don't be afraid to speak your mind!! @POTUS has done an a amazing job pro…"
2020-03-24,2447.33,Thank you Kirstie! https://t.co/EHQHglKDCN
2020-03-24,2447.33,Buy the book and give Liz some Great Reviews! @OANN https://t.co/i43jDiSg1P
2020-03-24,2447.33,RT @miblogestublog: Dr. Fauci is all of us 🤦🏼‍♂️ https://t.co/WTShJUchsr
2020-03-24,2447.33,RT @GrahamLedger: R. E. S. P. E. C. T. LOL. #QuaratineLife
2020-03-24,2447.33,"RT @AnnCoulter: ""the chance of dying is ... about 0.45 percent – very far from the World Health Organization’s [global mortality] figure of…"
2020-03-24,2447.33,A respected coal miner and great dad! Rest In Peace! https://t.co/4xMeHJKxuk
2020-03-24,2447.33,The Media is hopeless. Too bad! https://t.co/VYXUbdO7Ms
2020-03-24,2447.33,"RT @RealJamesWoods: Dr. Birx is a sober, professional thinker and analyst. I feel confident having her as an essential part of our team."
2020-03-24,2447.33,Thank you Tony! https://t.co/U5XxzeQzXJ
2020-03-24,2447.33,RT @RealJamesWoods: Voter fraud by Democrats is the second most dangerous thing to happen to America since this virus.
2020-03-24,2447.33,"The World market for face masks and ventilators is Crazy. We are helping the states to get equipment, but it is not easy. Just got 400 Ventilators for @NYCMayor Bill de Blasio. Work beginning on 4 hospitals in New York! Millions of different type items coming!"
2020-03-24,2447.33,RT @BreitbartNews: Every American needs to see Joe Biden's latest brain freeze. https://t.co/CfrrHRElfy
2020-03-24,2447.33,RT @KatrinaPierson: Trump Derangement Syndrome. Just a guess.
2020-03-24,2447.33,RT @PressSec: President @realDonaldTrump just signed an EO to prevent hoarding &amp; price gouging of supplies needed in our war against the #C…
2020-03-24,2447.33,"RT @GOPChairwoman: A message for Schumer &amp; Pelosi:

""This should not be a time for political agendas, but rather one for focusing solely an…"
2020-03-24,2447.33,"RT @IngrahamAngle: ""I’ll work with anybody to help the American people and the American worker — I don’t care who it is."" -- Donald Trump,…"
2020-03-24,2447.33,"RT @markknoller: Pres signed two broadband bills today:
-requires Pres to ensure security of 5G and subsequent generation cell phone techno…"
2020-03-24,2447.33,RT @TiffanyATrump: We must all do our part to #SlowTheSpread! #TogetherApart #SocialDistancing #StayAtHome #WorkFromHome #StopTheSpread #Fl…
2020-03-24,2447.33,"This will never be approved by me, or any other Republican! https://t.co/jWcGaS2QZC"
2020-03-24,2447.33,RT @AndrewCMcCarthy: Our experience suggests that hydroxychloroquine should be a first-line treatment for Covid-19. We can use it to save l…
2020-03-24,2447.33,RT @SheerLevity: @bdomenech People are dying and the dems do this. It's literally the definition of evil. We've never seen a crisis like th…
2020-03-24,2447.33,RT @benshapiro: Blaming Trump for someone ingesting fish tank cleaner is a new level of Trump Derangement Syndrome.
2020-03-24,2447.33,The Hill/HarrisX: 61% to 39% Approval Rating on handling of Coronavirus situation. Thank you!
2020-03-24,2447.33,Republicans had a deal until Nancy Pelosi rode into town from her extended vacation. The Democrats want the Virus to win? They are asking for things that have nothing to do with our great workers or companies. They want Open Borders &amp; Green New Deal. Republicans shouldn’t agree!
2020-03-24,2447.33,"....us since the beginning of this crisis.” They meant the opposite? Forgot to mention that I closed our Country to China (and Europe) very early, long before it was considered acceptable to do so. Sleepy Joe said I was “xenophobic”, but I saved thousands of lives! Fake News!"
2020-03-24,2447.33,"This is the way the @nytimes finished a story on me. “You can see the contrast between the steady, assured, informed and strong leadership that VP Biden (Sleepy Joe) has shown, and the bungling, chaotic and dishonest start-stop approach that Mr. (not Pres.) Trump has shown...."
2020-03-24,2447.33,"RT @JudiciaryGOP: A climate change study on aviation to combat #COVIDー19? Is this a joke, @SpeakerPelosi?  

How does that help average Ame…"
2020-03-24,2447.33,"RT @ReaganBattalion: Here is what @SenSchumer and @SpeakerPelosi are blocking:

$1,200-PP, $2,400-Couple, $500-Child
$250 Billion-Unemploym…"
2020-03-24,2447.33,https://t.co/w36LLghHiA
2020-03-23,2237.4,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/Ciwe6T4Dr2
2020-03-23,2237.4,"....is NOT their fault in any way, shape, or form. They are working closely with us to get rid of it. WE WILL PREVAIL TOGETHER!"
2020-03-23,2237.4,"It is very important that we totally protect our Asian American community in the United States, and all around the world. They are amazing people, and the spreading of the Virus...."
2020-03-23,2237.4,A great early result from a drug that will start tomorrow in New York and other places! #COVIDー19 https://t.co/4F4Qk4WFtK
2020-03-23,2237.4,"RT @realDonaldTrump: WE CANNOT LET THE CURE BE WORSE THAN THE PROBLEM ITSELF. AT THE END OF THE 15 DAY PERIOD, WE WILL MAKE A DECISION AS T…"
2020-03-23,2237.4,"The New York Times changed headlines 3 times in order to satisfy the Radical Left. What should have been a good story got “worse &amp; worse”, until the headline alone made it very unfair. Fake &amp; Corrupt News that is very dangerous for our Country!"
2020-03-23,2237.4,THIS IS WHY WE NEED BORDERS!
2020-03-23,2237.4,"STRONG &amp; UNITED, WE WILL PREVAIL! GOD BLESS THE USA!!
https://t.co/T6UCyaPRIy"
2020-03-23,2237.4,https://t.co/AU2HE5cTTo
2020-03-23,2237.4,RT @SecGeneScalia: .@POTUS signed the bipartisan Families First Coronavirus Response Act last night to support Americans affected by COVID-…
2020-03-23,2237.4,RT @IvankaTrump: Thank you @WalmartInc for taking extraordinary measures to support American workers. You are a shining example of American…
2020-03-23,2237.4,"RT @GOPChairwoman: We truly have the best volunteers.

Our grassroots army made a stunning 1.5 MILLION phone calls on Saturday alone.

In a…"
2020-03-23,2237.4,RT @TrumpWarRoom: ⚠️ THREAD: President @realDonaldTrump took decisive action from the beginning to protect Americans from the Chinese coron…
2020-03-23,2237.4,"RT @KamVTV: MSNBC at Coronavirus presser: You were not prepared in beginning of outbreak of virus. 

Trump: In the beginning when I halted…"
2020-03-23,2237.4,RT @RandPaul: Senator Rand Paul has tested positive for COVID-19. He is feeling fine and is in quarantine. He is asymptomatic and was teste…
2020-03-23,2237.4,RT @AndrewCMcCarthy: Chinese communist regime still claims only a couple of hundred people died in Tiananmen Square massacre. Why would any…
2020-03-23,2237.4,"RT @thebradfordfile: When Joe Biden eventually comes out of hiding, he needs to start answering questions about the deals that enriched his…"
2020-03-23,2237.4,"RT @jasonrantz: Sen. Mitch McConnell is losing patience with Democrats (and Pelosi!) on the CARES Act, blaming them for ""fiddling with the…"
2020-03-23,2237.4,"RT @thebradfordfile: ENEMY OF THE PEOPLE. 

It's never been more clear..."
2020-03-23,2237.4,RT @thebradfordfile: President Trump and NY Governor Cuomo are demonstrating to the nation how to work together--and leave the politics asi…
2020-03-23,2237.4,"RT @thebradfordfile: NEVER FORGET -- 

While Joe Biden was giving Hunter a ride to China on Air Force Two to close a $1.5 billion deal with…"
2020-03-23,2237.4,RT @TomFitton: Surprise!  Destruction of the economy leads to less traffic and pollution.
2020-03-23,2237.4,RT @DonaldJTrumpJr: WHO Spread False Chinese Government Propaganda: Coronavirus Not Contagious Among Humans  https://t.co/Wf0NpA9o7t
2020-03-23,2237.4,RT @RealJamesWoods: We are in the middle of an international pandemic and the Democrats’ lead candidate has literally disappeared from the…
2020-03-23,2237.4,"RT @ChuckCallesto: @realDonaldTrump They should take a SERIOUS LOOK at this... 👇🏻

https://t.co/WMIg9TInLS"
2020-03-23,2237.4,"RT @steph93065: @realDonaldTrump Correct. 15 days, then we keep the high risk groups protected as necessary and the rest of us go back to w…"
2020-03-23,2237.4,RT @TomiLahren: So we are all basically on house arrest but they are letting the prisoners out? Sounds like a brilliant idea.
2020-03-23,2237.4,RT @FedupMil: Flatten the curve NOT the Economy
2020-03-23,2237.4,RT @FedupMil: @Lrihendry @realDonaldTrump 15 days. Then we isolate the high risk groups and the rest of us get back to work before it’s all…
2020-03-23,2237.4,RT @Lrihendry: @realDonaldTrump Thank you President Trump!
2020-03-23,2237.4,"RT @SexCounseling: @realDonaldTrump The fear of the virus cannot collapse our economy that President Trump has built up.  

We The People a…"
2020-03-23,2237.4,"Robert, we will end up stronger than ever before. Thank you! https://t.co/4UfMaCmkg5"
2020-03-23,2237.4,RT @TomFitton: @realDonaldTrump Exactly. Governors and local officials should let people out of their homes before they let criminals out o…
2020-03-23,2237.4,"We will be guided by the wishes of Prime Minister Abe of Japan, a great friend of the United States and a man who has done a magnificent job on the Olympic Venue, as to attending the Olympic Games in Japan. He will make the proper decision!"
2020-03-23,2237.4,"WE CANNOT LET THE CURE BE WORSE THAN THE PROBLEM ITSELF. AT THE END OF THE 15 DAY PERIOD, WE WILL MAKE A DECISION AS TO WHICH WAY WE WANT TO GO!"
2020-03-23,2237.4,"I watch and listen to the Fake News, CNN, MSDNC, ABC, NBC, CBS, some of FOX (desperately &amp; foolishly pleading to be politically correct), the @nytimes, &amp; the @washingtonpost, and all I see is hatred of me at any cost. Don’t they understand that they are destroying themselves?"
2020-03-23,2237.4,"My friend (always there when I’ve needed him!), Senator @RandPaul, was just tested “positive” from the Chinese Virus. That is not good! He is strong and will get better. Just spoke to him and he was in good spirits."
2020-03-23,2237.4,RT @WhiteHouse: President @realDonaldTrump gave an update on the medical equipment and supplies being moved from our federal stockpile to t…
2020-03-23,2237.4,"RT @WhiteHouse: .@FEMA_Pete: FEMA is providing critical support to the Coronavirus response efforts of state, local, and tribal governments…"
2020-03-23,2237.4,RT @Mike_Pence: Thank you to the American people who are responding to President @realDonaldTrump’s 15 Days to Slow the Spread Guidelines a…
2020-03-23,2237.4,"RT @WhiteHouse: President @realDonaldTrump: ""We're enduring a great national trial, and we will prove that we can meet the moment ... No Am…"
2020-03-23,2237.4,"RT @Scavino45: “As long as I am your president, you can feel confident that you have a leader who will always fight for you...and I will no…"
2020-03-20,2304.92,"RT @SecretarySonny: To the heroes in the U.S. food supply chain, we salute you. https://t.co/3wIUuNtUpb"
2020-03-20,2304.92,"RT @SecretService: ""Stay safe, stay healthy, and take care of each other."" - Director James Murray thanks all those who are continuing to w…"
2020-03-20,2304.92,"Today I spoke with our Nation’s Small Businesses, which employ nearly half of America’s workforce. We are taking the MOST aggressive action in history to deliver fast relief to your businesses and workers. We will always protect our Small Businesses! @SBAgov https://t.co/lf3y5iJ4hd"
2020-03-20,2304.92,https://t.co/ytgBP3hJv1
2020-03-20,2304.92,RT @WhiteHouse: .@SecPompeo announces that the United States and Mexico have agreed to restrict non-essential travel across the U.S.-Mexico…
2020-03-20,2304.92,"RT @WhiteHouse: President @realDonaldTrump's early, decisive travel restrictions slowed the Coronavirus' spread to our shores—and we are do…"
2020-03-20,2304.92,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/km5CdvLvGG
2020-03-20,2304.92,RT @realDonaldTrump: Steve is one of the very best in the Senate. He is competing against a failed Democrat Presidential candidate who neve…
2020-03-20,2304.92,RT @SenJohnBarrasso: People are facing challenges all across the country. I sat down with @ShannonBream tonight to discuss how Congress is…
2020-03-20,2304.92,RT @SenShelby: The Senate remains in session this week working to pass monumental legislation to combat the Coronavirus &amp; help the American…
2020-03-20,2304.92,"RT @JohnCornyn: Do you know the symptoms of #COVID19? Difficulty breathing, persistent pain or pressure in the chest, confusion, bluish lip…"
2020-03-20,2304.92,RT @SenHydeSmith: #Telehealth is a valuable tool to provide care &amp; protect people in this #COVID19pandemic. Pleased @realdonaldtrump &amp; task…
2020-03-20,2304.92,"RT @senatemajldr: It is my intention that the Senate will not adjourn until we have passed significant and bold new steps, above and beyond…"
2020-03-20,2304.92,RT @SenJohnThune: Everything we’re doing right now is time-sensitive. Just left lunch with @SenateGOP &amp; @StevenMnuchin1. We’re working as a…
2020-03-20,2304.92,"RT @SenCoryGardner: We need to provide real relief to American workers who have been impacted by #COVID19, and we need to do it right now.…"
2020-03-20,2304.92,"RT @marcorubio: Made good progress on getting 💰 into the hands of small businesses so they don’t have to lay off their workers.

Senate isn…"
2020-03-20,2304.92,"RT @SenateGOP: Conference Chairman @SenJohnBarrasso:

It is the millennials who will make the difference in slowing the spread of this dise…"
2020-03-20,2304.92,A Great Guy! https://t.co/L3sjMW9Inw
2020-03-20,2304.92,"RT @SenateGOP: “Republicans and Democrats are coming together”

More from @SenToddYoung 👇🏻

 https://t.co/UXQ5MNP29W"
2020-03-20,2304.92,"RT @SenatorRisch: 🚨Attention Idaho small business owners🚨 If your business has been disrupted or impacted by coronavirus, fill out a form w…"
2020-03-20,2304.92,"RT @SenJoniErnst: Earlier today, I spoke with other members of @SmallBizCmte about the next steps we’re going to take to ensure our local e…"
2020-03-20,2304.92,"RT @MarshaBlackburn: ICYMI: This afternoon, I held a Facebook town hall to discuss our response to the coronavirus. https://t.co/K3H2fP2xCz"
2020-03-20,2304.92,"RT @SenateGOP: What is social distancing and why does it matter?

More from @SenCapito 👇🏻

 https://t.co/qyAXulQypc"
2020-03-20,2304.92,"RT @SenateGOP: ""In the fight against the coronavirus, the Trump administration is not just taking a whole of government approach, but a who…"
2020-03-20,2304.92,RT @ChuckGrassley: 2day the Senate is expected to vote on the bipartisan House bill to provide relief to workers affected by coronavirus I’…
2020-03-20,2304.92,RT @SenCoryGardner: A huge part of Colorado’s economy relies on restaurants and hospitality. I’m working to help Congress recognize how the…
2020-03-20,2304.92,"Steve is one of the very best in the Senate. He is competing against a failed Democrat Presidential candidate who never got close to 1%, and was sent packing. Had to be talked into this run by Schumer. Bad for 2nd A! I strongly Endorse @SteveDaines! https://t.co/x8yD7bRTgN"
2020-03-20,2304.92,"RT @SenBillCassidy: We must stop the spread of #coronavirus. 

I support social distancing measures taken on the federal, state and local l…"
2020-03-20,2304.92,"RT @senrobportman: Just voted to pass the Families First Coronavirus Response Act, providing:

- Free coronavirus testing
- Paid sick leave…"
2020-03-20,2304.92,RT @SenCapito: My full statement on today's vote: https://t.co/nxIc55Fgtx
2020-03-20,2304.92,RT @SenThomTillis: I'm proud the Senate set partisan differences aside and worked together to pass bipartisan solutions to help slow the sp…
2020-03-20,2304.92,"RT @SenKevinCramer: Negotiated by @POTUS and House Democrats, this bill gives immediate and vital relief for American workers and small bus…"
2020-03-20,2304.92,RT @SenatorFischer: The purpose of the federal government is to provide a national response during a national emergency. That is why I vote…
2020-03-20,2304.92,"RT @NBCNews: JUST IN: US Senate passes coronavirus relief bill that would provide for free coronavirus testing, paid family and sick leave,…"
2020-03-20,2304.92,"RT @SenFinance: Chairman @ChuckGrassley on the passage of the Families First Coronavirus Response Act:

✓ Increased paid sick leave

✓ Incr…"
2020-03-20,2304.92,"RT @SenBillCassidy: The economic problems caused by this virus have never been seen before. This package is to help individuals, families a…"
2020-03-20,2304.92,RT @GrassleyPress: BREAKING → The Families First Coronavirus Response Act is heading to President @realDonaldTrump’s desk. https://t.co/po6…
2020-03-20,2304.92,"RT @SenateGOP: 📍IOWA

""It is really important that we are all working together to come up with solutions for the American people.""

""We're…"
2020-03-20,2304.92,RT @JohnBoozman: I'm pleased the Senate took this step to provide relief and support to America's workers &amp; families in the form of free vi…
2020-03-20,2304.92,"RT @SenJohnHoeven: We look forward to this bill being signed into law, &amp; we will continue working on the future phases of our nation’s resp…"
2020-03-20,2304.92,RT @SBAgov: What's the process for applying for an SBA disaster loan and what documentation is required? This fact sheet breaks it down: ht…
2020-03-20,2304.92,"RT @SenJohnThune: We're all hearing a lot in the news, on social media, and in conversations about ""social distancing."" Here’s a good expla…"
2020-03-20,2304.92,"RT @Scavino45: Last night in the Oval Office, @POTUS @realDonaldTrump signed into law: H.R. 6201, the “Families First Coronavirus Response…"
2020-03-20,2304.92,"RT @SenateGOP: ""We're asking everybody to show a little bit of kindness.""

On the ground in Iowa, @SenJoniErnst is working to fight coronav…"
2020-03-20,2304.92,"RT @SenMcSallyAZ: 🚨 Arizona, you can save lives during this crisis! Stay home, wash your hands, and stay informed by visiting https://t.co/…"
2020-03-20,2304.92,"RT @SenRubioPress: Leader McConnell: ""Our legislation cannot leave small business behind … Chairman Rubio and Chairman Collins have been cr…"
2020-03-20,2304.92,"RT @WhiteHouse: If you think you're sick, DON'T get in the car. 🚫

Get on the phone. 📱

Get instructions. 💬 https://t.co/GCLYgla25Q"
2020-03-20,2304.92,"RT @SenateGOP: ✓ SIGNED by @realDonaldTrump

The Families First Coronavirus Response Act is now law."
2020-03-20,2304.92,"RT @SenJohnThune: Many small biz, who only a few weeks ago were having one of their best years ever, are now struggling to keep their doors…"
2020-03-20,2304.92,"RT @GrassleyPress: By working together and doing our part, our country will get through #COVID19.

+ Keep your distance from others
+ Work…"
2020-03-20,2304.92,"RT @USNavy: Doing our part as only the U.S. Navy can. #NavyReadiness #NavyCapability 

#USNavy Hospital Ships #USNSMercy and #USNSComfort,…"
2020-03-20,2304.92,"RT @senatemajldr: The American people are strong. The American people will win this fight against the coronavirus.

The Senate’s job is to…"
2020-03-20,2304.92,RT @senatemajldr: We are crafting a major plan to help small business survive this crisis and help workers continue to get paid. A rapid in…
2020-03-20,2304.92,RT @senatemajldr: Senate Republicans want to put cash in the hands of the American people to help during this uniquely uncertain time. No t…
2020-03-20,2304.92,"RT @senatemajldr: The Coronavirus Aid, Relief, &amp; Economic Security Act proposes bold action on four urgent priorities:

1. Direct financial…"
2020-03-20,2304.92,RT @senatemajldr: The Senate is not going anywhere until we act. Senate Republicans are here and ready to work with our Democratic colleagu…
2020-03-19,2409.39,"RT @realDonaldTrump: STRONG &amp; UNITED, WE WILL PREVAIL! https://t.co/T6UCyaPRIy"
2020-03-19,2409.39,https://t.co/xHttKvdJQy
2020-03-19,2409.39,RT @FLOTUS: https://t.co/3KXrAP0A35
2020-03-19,2409.39,"America’s Private Sector is stepping up to help us be STRONG! Many of the Nation’s distillers, large and small, are producing and donating hand sanitizer to help fight #COVID19. THANK YOU! https://t.co/bcjKA9Janw"
2020-03-19,2409.39,"THANK YOU to our Police Officers, Fire Fighters, and EMS who help us defeat the Virus every day. Our proud nation is grateful for the unwavering dedication and sacrifice of our First Responders and their families. TOGETHER we will beat this!"
2020-03-19,2409.39,THANK YOU! #ThankATrucker https://t.co/VgzJ2LXXpi
2020-03-19,2409.39,"RT @WhiteHouse: President @realDonaldTrump is at @FEMA headquarters, speaking via teleconference with America's Governors on preparation, m…"
2020-03-19,2409.39,RT @Surgeon_General: Everyone can do their part to respond to #COVID19. Part of preparedness is a robust blood supply. Please continue to #…
2020-03-19,2409.39,"RT @WhiteHouse: When this virus is defeated, our great American economy will bounce back rapidly. https://t.co/812JGjlDIm"
2020-03-19,2409.39,"RT @WhiteHouse: President @realDonaldTrump has signed critical support for American families, workers, and businesses into law. https://t.c…"
2020-03-19,2409.39,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/uvFZaWbcME
2020-03-19,2409.39,SOCIAL DISTANCING! https://t.co/H2jR59wArx
2020-03-19,2409.39,"We are going to WIN, sooner rather than later!"
2020-03-19,2409.39,RT @realDonaldTrump: 15 DAYS TO SLOW THE SPREAD! https://t.co/ytgBP3hJv1
